SYSUDN_CODIGO_K,LIQUID_REFERENCIA,CTECLI_CODIGO_K,CFGEPL_CODIGO_K,CFGEPL_NOMBRE,CFGECO_CODIGO_K,CFGECO_DESCRIPCION,LIQUID_AYUDANTE1,LIQUID_AYUDANTE2,LIQUID_FECHAENT,VTARUT_CODIGO_K,VTARUT_DESCRIPCION,PRODUC_CODIGO_K,PRODUC_DESCRIPCION,PROPRE_CODIGO_K,FACDOC_FECHA,TPO_VTA,PIEZAS,COSTO,IMPORTE,LIQUIDACION,VENTA
UDN_000002,REF_000046,CLIENTE_018046,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,42,126,126,7575.0004
UDN_000002,REF_000046,CLIENTE_018039,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000019,PRODUCTO_000015,PROD_000020,09/02/2027,CONTADO,12,9.1667,110.0004,110.0004,7575.0004
UDN_000002,REF_000046,CLIENTE_018039,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_018055,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_018061,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_018062,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_018041,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000009,PRODUCTO_000007,PROD_000007,09/02/2027,CONTADO,2,12.5,25,25,7575.0004
UDN_000002,REF_000046,CLIENTE_018054,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,09/02/2027,CONTADO,2,24,48,48,7575.0004
UDN_000002,REF_000046,CLIENTE_018054,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_018045,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,09/02/2027,CONTADO,2,24,48,48,7575.0004
UDN_000002,REF_000046,CLIENTE_018045,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_018063,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000032,PRODUCTO_000025,PROD_000015,09/02/2027,CONTADO,1,36,36,36,7575.0004
UDN_000002,REF_000046,CLIENTE_018063,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019254,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019832,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019352,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019356,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_019826,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019531,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019577,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000009,PRODUCTO_000007,PROD_000007,09/02/2027,CONTADO,4,12.5,50,50,7575.0004
UDN_000002,REF_000046,CLIENTE_019577,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,45,135,135,7575.0004
UDN_000002,REF_000046,CLIENTE_019815,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019668,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_019817,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019703,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_018358,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_018370,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_018382,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019820,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000011,PRODUCTO_000009,PROD_000007,09/02/2027,CONTADO,1,17,17,17,7575.0004
UDN_000002,REF_000046,CLIENTE_019820,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000036,PRODUCTO_000031,PROD_000007,09/02/2027,CONTADO,1,8,8,8,7575.0004
UDN_000002,REF_000046,CLIENTE_018429,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019825,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000009,PRODUCTO_000007,PROD_000007,09/02/2027,CONTADO,3,12.5,37.5,37.5,7575.0004
UDN_000002,REF_000046,CLIENTE_019835,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019829,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_019827,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_019508,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_019576,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,40,120,120,7575.0004
UDN_000002,REF_000046,CLIENTE_019854,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,09/02/2027,CONTADO,2,24,48,48,7575.0004
UDN_000002,REF_000046,CLIENTE_019854,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,45,135,135,7575.0004
UDN_000002,REF_000046,CLIENTE_020076,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CREDITO,2,37,-74,0,7575.0004
UDN_000002,REF_000046,CLIENTE_020187,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,7,45,315,315,7575.0004
UDN_000002,REF_000046,CLIENTE_020208,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020211,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020332,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020350,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020354,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000009,PRODUCTO_000007,PROD_000007,09/02/2027,CONTADO,2,12.5,25,25,7575.0004
UDN_000002,REF_000046,CLIENTE_020355,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_020438,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000009,PRODUCTO_000007,PROD_000007,09/02/2027,CONTADO,3,12.5,37.5,37.5,7575.0004
UDN_000002,REF_000046,CLIENTE_020475,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,45,135,135,7575.0004
UDN_000002,REF_000046,CLIENTE_020511,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020539,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020555,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020593,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020600,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,4,45,180,180,7575.0004
UDN_000002,REF_000046,CLIENTE_020665,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,4,45,180,180,7575.0004
UDN_000002,REF_000046,CLIENTE_020676,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CREDITO,9,35.5,-319.5,0,7575.0004
UDN_000002,REF_000046,CLIENTE_020714,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_020760,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020801,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CREDITO,2,37,-74,0,7575.0004
UDN_000002,REF_000046,CLIENTE_020825,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_020924,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,5,45,225,225,7575.0004
UDN_000002,REF_000046,CLIENTE_021470,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_021476,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,45,135,135,7575.0004
UDN_000002,REF_000046,CLIENTE_021599,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_021618,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_021740,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_022042,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,4,45,180,180,7575.0004
UDN_000002,REF_000046,CLIENTE_022391,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,09/02/2027,CONTADO,2,24,48,48,7575.0004
UDN_000002,REF_000046,CLIENTE_022391,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,45,135,135,7575.0004
UDN_000002,REF_000046,CLIENTE_023821,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_023822,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CREDITO,1,37,-37,0,7575.0004
UDN_000002,REF_000046,CLIENTE_023839,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000010,PRODUCTO_000008,PROD_000007,09/02/2027,CONTADO,2,24,48,48,7575.0004
UDN_000002,REF_000046,CLIENTE_023839,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_023976,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,3,45,135,135,7575.0004
UDN_000002,REF_000046,CLIENTE_024222,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CREDITO,2,45,-90,0,7575.0004
UDN_000002,REF_000046,CLIENTE_025269,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,6,45,270,270,7575.0004
UDN_000002,REF_000046,CLIENTE_026740,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,2,45,90,90,7575.0004
UDN_000002,REF_000046,CLIENTE_026783,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_026801,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_026851,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000051,PRODUCTO_000045,PROD_000018,09/02/2027,CONTADO,72,3.75,270,270,7575.0004
UDN_000002,REF_000046,CLIENTE_026851,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_027155,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,1,45,45,45,7575.0004
UDN_000002,REF_000046,CLIENTE_027347,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,5,45,225,225,7575.0004
UDN_000002,REF_000046,CLIENTE_018066,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000018,AYUDANTE_000019,09/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,09/02/2027,CONTADO,6,41,246,246,7575.0004
UDN_000002,REF_000047,CLIENTE_019379,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000019,,10/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,8742.4004
UDN_000002,REF_000047,CLIENTE_021271,VEN_000016,VENDEDOR_000016,RUTA_000032,Ruta anonimizada,AYUDANTE_000019,,10/02/2027,RUTA_000031,Ruta anonimizada,PROD_000001,PRODUCTO_000004,PROD_000004,10/02/2027,CONTADO,2,45,90,90,8742.4004
